id,text,keyword,aspect,machine,human,label,
,IBM_q4_2018.txt,"We continued to invest and take actions to shift our business toward higher-value areas like hybrid cloud and AI, including the announcement of our acquisition of Red Hat.","['cloud', 'hybrid cloud']",['Cloud computing'],Past,Past,0
,IBM_q4_2018.txt,"We entered the quarter with a good pipeline of software opportunities, and we executed well, driven by hybrid cloud adoption and strong demand for analytics and AI offerings.","['analytics', 'cloud', 'AI', 'hybrid cloud']","['Analytics', 'AI', 'Cloud computing']",Past,Past,0
,IBM_q4_2018.txt,"We had a great signings quarter, reflecting strong demand for hybrid cloud implementations and our value prop to deliver productivity.","['cloud', 'hybrid cloud']",['Cloud computing'],Past,Past,0
,IBM_q4_2018.txt,"First, our clients continue to look to turn data into competitive advantage by applying analytics and AI, with an industry lens.",['analytics'],['Analytics'],Pres,Pres,1
,IBM_q4_2018.txt,"Second, clients are increasingly looking to cloud to drive business value.",['cloud'],['Cloud computing'],Pres,Pres,1
,IBM_q4_2018.txt,"As they move more mission-critical workloads to the cloud, they need to securely move data and workloads across multiple cloud environments and that requires a hybrid and open-cloud strategy.",['cloud'],['Cloud computing'],Pres,Pres,1
,IBM_q4_2018.txt,"And so our results this quarter reflect our ability to deliver innovation and productivity you see this in our strong results in analytics and AI, in our as-a-Service cloud revenue, and in strong signings in our services business that deliver technology solutions and economic value, all through our integrated value proposition.","['cloud', 'analytics']","['Analytics', 'Cloud computing']",Pres,Pres,1
,IBM_q4_2018.txt,"And it’s why Bradesco Bank made a software, hardware and services multi-year commitment to the IBM Z platform, to take them to the next level in AI and hybrid IT, with more predictability in their operating cost.",['AI'],['AI'],Pres,Past,0
,IBM_q4_2018.txt,"Within that, our cloud revenue is over $19 billion, and we exited the year with an annual run rate for cloud-delivered-as-a-Service of over $12 billion, which is up 21% over last year.",['cloud'],['Cloud computing'],Pres,Pres,1
,IBM_q4_2018.txt,"This is a solid base of cloud and cognitive capabilities, and we’re continuing to deliver innovation in these high value areas.",['cloud'],['Cloud computing'],Pres,Pres,1
,BA_q3_2018.txt,"On the digital analytics front, we will begin integrating a new data analytics tool into all Boeing Defense Australia support contracts, enhancing its position as a leading fleet services provider in the region.",['analytics'],['Analytics'],Fut,Fut,2
,BA_q3_2018.txt,"At the same time, we will set challenging goals and objectives around elements of operations and support functions tied to profitability and efficiency to generate cash and improve working capital while delivering value to our customers.","['operations', 'efficiency']",['Digital Operations'],Fut,Fut,2
,BA_q3_2018.txt,"And then, , further to that value point so that the broader marketplace here certainly initially with the U.S. Air Force and training capabilities and take a look at today's T-38 Talon fleet that will be replaced by this airplane.",['marketplace'],"['Digital Business Model', 'Digital Customer Experience']",Fut,Fut,2
,BA_q2_2018.txt,"By combining the talent and product offerings of our Aviall business and KLX, we'll provide a one-stop shop that will benefit our supply chain and our customers in a meaningful way.",['supply chain'],['Digital Operations'],Fut,Fut,2
,IBM_q2_2018.txt,"And when you look at our software solution portfolio, we’ve got growth in analytics as we revamped that portfolio coming off of a pretty disappointing fourth quarter.",['analytics'],['Analytics'],Pres,Past,0
,IBM_q2_2018.txt,"The focus that we’ve got and we’ve talked about this 90 days ago, three key segments around talent, around collaboration and around commerce where we are investing to modernize our portfolio to address the secular shifts that are happening in both client value and in consumption models.",['collaboration'],['Practices'],Pres,Pres,1
,IBM_q2_2018.txt,"And we are investing aggressively to revitalize this portfolio into a SaaS world around driving user interface improvements to make our offerings more digitally consumable, and also about shifting and investing to embed AI to deliver differentiated value for our clients overall.","['AI', 'Saas']","['Digital Business Model', 'Digital Product', 'AI']",Pres,Pres,1
,IBM_q2_2018.txt,"And we’re capturing higher value, value around digital transformation offerings that enable clients to move their journey to the cloud as we move forward, we’re doing great in our CRM practice, our workday practice, and we’re also capturing new emerging areas like blockchain, where we’re seeing good growth in our services base of business at all.","['cloud', 'CRM', 'transformation', 'the cloud', 'digital transformation']","['Practices', 'Enablers', 'Cloud computing']",Pres,Pres,1
,IBM_q2_2018.txt,They have the mission of bringing business and technology transformation together.,['transformation'],['Practices'],Pres,Pres,1
,BA_q2_2018.txt,"The flexibility and strength of our optimization and the crew management suite will allow Etihad to solve complex issues with ease, and support their decision-making process with detailed quantifications of risks and costs.",['optimization'],['Analytics'],Fut,Fut,2
,BA_q2_2018.txt,"This comprehensive enterprise-wide collaboration with Embraer will create the most important strategic partnership in the aerospace industry, strengthening both companies' leadership in the global market and creating more value for both companies' customers, shareholders and employees.",['collaboration'],['Practices'],Fut,Fut,2
,IBM_q1_2018.txt,"As I said, we’re up 5% at actual rates, with 6% growth in Cognitive Solutions, 4% in Global Business Services, 5% in Technology Services and Cloud Platforms and 8% in Systems.",['cloud'],['Cloud computing'],Past,Pres,1
,IBM_q1_2018.txt,"Cognitive Solutions revenue was up 2% year-to-year, with continued strength in security software and industry platforms, and a return to growth in our analytics revenue.",['analytics'],['Analytics'],Past,Past,0
,IBM_q1_2018.txt,"In addition, both segments grew signings this quarter, contributing to double-digit growth in total services signings, driven by cloud content.",['cloud'],['Cloud computing'],Past,Past,0
,IBM_q1_2018.txt,"The continued scaling of our strategic imperatives, together with focus on efficiency and productivity is contributing to our improved margin trajectory.",['efficiency'],['Digital Operations'],Past,Pres,1
,BA_q1_2018.txt,"At the same time, we will continue to set challenging goals and objectives around elements of operations and support functions tied to profitability and efficiency to generate cash and improving working capital while delivering value to our customers.","['operations', 'efficiency']",['Digital Operations'],Fut,Fut,2
,BA_q4_2018.txt,"Shenzhen will be the first airline in China to use Boeing analytics power crew management solutions bringing the most advanced data analytics capabilities to the airlines, allow them to focus on their core business is serving their customers while improving efficiency and cost.","['efficiency', 'analytics']","['Analytics', 'Digital Operations']",Fut,Fut,2
,BA_q4_2018.txt,"At the same time, we will set challenging goals and objectives around elements of operations and support functions tied to profitability and efficiency to generate cash, improve working capital while drive value to our customers.","['operations', 'efficiency']",['Digital Operations'],Fut,Fut,2
,BA_q4_2018.txt,"But I will say again as it goes 737, one of the supply chain health issues that we're spending a lot of time on right now is engines and our work with CFL.",['supply chain'],['Digital Operations'],Fut,Pres,1
,DIS_q3_2018.txt,"Regarding Netflix and our strategy regarding the apps, first of all, because we will be launching the Disney app into the market probably in about, well, a year, sometime the end of calendar 2019, we're going to walk before we run as it relates to volume of content because it takes time to build the kind of content library that ultimately we intend to build.",['app'],['Digital Customer Experience'],Fut,Fut,2
,DIS_q3_2018.txt,So that will fit in very significantly to our app strategy.,['app'],['Digital Customer Experience'],Fut,Fut,2
,DIS_q2_2018.txt,And much of that original programming will come from the assets of both Disney and Fox.,['programming'],['Practices'],Fut,Fut,2
,DIS_q1_2018.txt,This new business will launch sometime this spring when we unveil a completely re-conceived and redesigned ESPN app which will deliver important new services and experiences to users.,['app'],['Digital Customer Experience'],Fut,Fut,2
,DIS_q1_2018.txt,"Users will also enjoy an increasingly personalized experience as the app blends explicit choices with implicit behavior to curate a unique mix of specific, relevant content tailored to the taste of each individual user.",['app'],['Digital Customer Experience'],Fut,Fut,2
,DIS_q1_2018.txt,This one app approach will deliver three main features.,['app'],['Digital Customer Experience'],Fut,Fut,2
,DIS_q1_2018.txt,"It will provide countless scores and highlights, as well as podcasts and other sports information with a more user-friendly mobile interface.",['mobile'],['Mobile'],Fut,Fut,2
,DIS_q1_2018.txt,And it will feature our new ESPN Plus subscription service.,"['feature', 'subscription']","['Practices', 'Digital Business Model']",Fut,Fut,2
,DIS_q1_2018.txt,"This subscription service will feature thousands of additional live events, giving fans access to more leagues, more teams and more games than ever before, including Major League Baseball, Major League Soccer and the NHL, along with a rich array of college sports, as well as Grand Slam Tennis, Boxing, Golf, Rugby and Cricket, that aren't available on the ESPN linear networks.","['feature', 'subscription']","['Practices', 'Digital Business Model']",Fut,Fut,2
,DIS_q1_2018.txt,"Plus will feature the full library of ESPN Films, including the highly acclaimed 30 for 30 documentary series; and we're also creating a robust slate of high-quality original content exclusively for this platform.",['feature'],['Practices'],Fut,Fut,2
,DIS_q1_2018.txt,"The app itself will have three primary features, as I've been saying.",['app'],['Digital Customer Experience'],Fut,Fut,2
,DIS_q1_2018.txt,But also basically machine learning elements of it will enable the app to determine what someone is interested in and feed them more of that as they use the app more.,"['app', 'machine learning']","['AI', 'Digital Customer Experience']",Fut,Fut,2
,BAC_q4_2018.txt,"And as will reiterate in a bit, we expect that - those expenses to remain in that neighborhood for 2019 and 2020; and this year, our efficiency ratio was at 58%.",['efficiency'],['Digital Operations'],Fut,Fut,2
,AAPL_q4_2018.txt,"Later this year, the ECG App will be available to Apple Watch Series 4 customers in the U.S., giving them the ability to take an electrocardiogram any time, right from their wrist.",['app'],['Digital Customer Experience'],Fut,Fut,2
,AAPL_q4_2018.txt,The companies will also provide tools and resources for millions of Salesforce developers to build their own native apps with a new Salesforce mobile SDK for iOS.,['mobile'],['Mobile'],Fut,Fut,2
,AAPL_q3_2018.txt,"Starting with iOS 12, will take a major step forward with Shortcuts, which deliver a new, much faster way to get things done and allow any app to work with .",['app'],['Digital Customer Experience'],Fut,Fut,2
,AAPL_q3_2018.txt,Developers will be able to build even more intelligent apps with just a few lines of code using the power of machine learning with Core ML 2 and Create ML.,"['machine learning', 'ML']",['AI'],Fut,Fut,2
,AAPL_q3_2018.txt,"With ARKit 2, iOS 12 will provide an even more powerful platform to make dynamic AR apps, integrating shared and persistent AR experiences, object detection and image tracking.","['AR', 'platform']","['Digital Product', 'Augmented reality']",Fut,Fut,2
,AAPL_q3_2018.txt,The new capabilities of ARKit 2 will build on the potential of the thousands of AR apps already available in the App Store that are changing the way iPhone and iPad users see and experience the world.,"['AR', 'app']","['Augmented reality', 'Digital Customer Experience']",Fut,Fut,2
,AAPL_q3_2018.txt,"Apple Watch will become an even stronger companion for fitness, communication and quick access to information with features including new workouts, activity sharing competitions, auto workout detection, advanced running features, walkie-talkie, podcast and third party apps on the Siri watch face.",['communication'],['Enablers'],Fut,Fut,2
,AAPL_q3_2018.txt,"Later this year, Charter Communications will begin offering Apple TV 4K to its customers in nearly 50 million U.S. households, providing access to live channels and tens of thousands of on-demand programs via the Spectrum TV app on Apple TV 4K, iPhone and iPad.","['app', 'on-demand']","['Digital Business Model', 'Digital Customer Experience']",Fut,Fut,2
,AAPL_q2_2018.txt,IBM Watson services for Core ML and IBM Cloud Developer Console for Apple will enable developers to more easily build native iOS apps that bring together machine learning with artificial intelligence and cloud services.,"['cloud', 'machine learning', 'developer', 'ML', 'artificial intelligence']","['Cloud computing', 'Enablers', 'AI']",Fut,Fut,2
,AAPL_q1_2018.txt,Millions of students around the world will have the opportunity to add to their coding vocabulary and gain skills that are essential for today’s economy.,['coding'],['Practices'],Fut,Fut,2
,A_q1_2018.txt,So that will also be one more example of things we're doing in the supply chain to lower cost.,['supply chain'],['Digital Operations'],Fut,Pres,1
,ADI_q1_2018.txt,"For example, on the factory floor of the future, robots and cobots will increasingly require more sensing modalities such as vibration, proximity and depth sensing as well as the highly-synchronized real-time communications capabilities that we are bringing to market.",['robots'],['Robotics'],Fut,Fut,2
,ADI_q1_2018.txt,It will take us about three-plus years to wind down these operations and ensure a smooth transition for our customers.,['operations'],['Digital Operations'],Fut,Fut,2
,ADI_q3_2018.txt,"For many industries, the digital factory will bring greater supply chain efficiencies higher quality more flexibility and a safer workplace, all contributing to higher productivity.",['supply chain'],['Digital Operations'],Fut,Fut,2
,ADP_q1_2018.txt,"The results of operations of this business will be included in the Employer Services segment, and I expect it to contribute just under 1 percentage point of growth to our updated revenue guidance.",['operations'],['Digital Operations'],Fut,Fut,2
,ADP_q1_2018.txt,"And so the mechanisms that we would, the buttons that we would push to try to increase or improve our new business bookings would generally be around increasing our head count, or our capacity if you will of sales, because we could also spend money on digital marketing and other tools that make our sales force more efficient.",['digital marketing'],"['Practices', 'Digital Customer Experience']",Fut,Fut,2
,IBM_q2_2018.txt,"First, we are capitalizing on tremendous momentum around enterprise hybrid cloud strategy.","['cloud', 'hybrid cloud']",['Cloud computing'],Pres,Pres,1
,IBM_q2_2018.txt,And within that 30% of that backlog now is cloud as we continue to capitalize on the secular shift and deliver more and more value overall.,['cloud'],['Cloud computing'],Pres,Pres,1
,IBM_q2_2018.txt,"If you remember, at that point in time, we talked about we were going to continue to invest in our business in terms of capital, to build out our IBM Cloud architecture.",['cloud'],['Cloud computing'],Pres,Pres,1
,IBM_q2_2018.txt,"So, we are committed to winning in the cloud space, and we’re investing to go do that.","['cloud', 'the cloud']",['Cloud computing'],Pres,Pres,1
,IBM_q2_2018.txt,"And then, our GAAP profit, as we start turning this business and deliver on our at least $13.80 was going to pretty much offset our strong working capital efficiency that we exited last year on with our mainframe cycle.",['efficiency'],['Digital Operations'],Pres,Pres,1
,IBM_q2_2018.txt,You’ve talked about GBS and technology and cloud outsourcing growing constant currency in the second half of the year.,['cloud'],['Cloud computing'],Pres,Fut,2
,IBM_q2_2018.txt,"We got growth in life sciences segment, imaging, payer and we’re seeing good SaaS signings in our government segments within that business.",['Saas'],"['Digital Business Model', 'Digital Product']",Past,Pres,1
,IBM_q2_2018.txt,We got a product-based business model and we got a services based business model.,['business model'],['Digital Business Model'],Past,Past,0
,IBM_q2_2018.txt,"I was wondering if you could maybe kind of follow up on that prior question, talk about the ability of the Tech Services & Cloud Platform segment to start to return to growth in the back half.","['platform', 'cloud']","['Digital Product', 'Cloud computing']",Past,Past,0
,IBM_q2_2018.txt,"So, we got a lot of momentum in our enterprise hybrid cloud that as you see is delivering and as-a-Service annualized run rate of $7.6 billion, that’s up 30% year-to-year, and that has tremendous value as we move forward to continue getting scale efficiencies and the like.","['cloud', 'hybrid cloud']",['Cloud computing'],Past,Past,0
,IBM_q2_2018.txt,And we said entering this year that we were seeing success in us leveraging that value of incumbency to be the destination to help our clients with the journey to the cloud and move to the cloud.,"['cloud', 'the cloud']",['Cloud computing'],Past,Past,0
,IBM_q2_2018.txt,"But with that said, we’ve done all the work and are driving the acquisition integration synergies, the operational efficiency savings.",['efficiency'],['Digital Operations'],Past,Pres,1
,AAP_q1_2018.txt,His expertise and guidance will be valuable as we continue to strengthen and execute our transformation plan.,['transformation'],['Practices'],Fut,Fut,2
,ADBE_q4_2018.txt,"The Adobe Experience Platform will deliver true, unified view of the customer for both CMOs and CIOs.",['platform'],['Digital Product'],Fut,Fut,2
,ADBE_q3_2018.txt,"We'll unveil new capabilities across Creative Cloud that will enable our customers to push the boundaries of creativity across modalities like voice and touch and emerging media types, including 3D and augmented reality.",['cloud'],['Cloud computing'],Fut,Fut,2
,ADBE_q3_2018.txt,"In a few weeks, we'll announce major advancements to Adobe Document Cloud, including an update to our flagship Acrobat DC solution, which will radically transform what's possible with PDF on mobile devices.",['mobile'],['Mobile'],Fut,Fut,2
,ADBE_q2_2018.txt,"The addition of Magento Commerce will enable commerce to be seamlessly integrated into Adobe Experience Cloud, delivering a single platform that serves both B2B and B2C customers globally while providing the flexibility to scale to serve mid-market and large enterprise customers.",['platform'],['Digital Product'],Fut,Fut,2
,ADBE_q2_2018.txt,"The acquisition of Magento will make Adobe the only company with leadership in content creation, marketing, advertising, analytics and now commerce, enabling real-time personalized experiences across the entire customer journey, whether on the web, mobile, social, in-product or in-store.",['analytics'],['Analytics'],Fut,Fut,2
,ADBE_q2_2018.txt,"The Advertising Cloud will continue to focus on helping customer acquisition, but really the energy is going to be spent by companies more on Marketing Cloud where engagement is going to be even more critical in this world of GDPR, so that you don’t in any way impact the trust that you have built with companies.",['cloud'],['Cloud computing'],Fut,Fut,2
,ADBE_q1_2018.txt,"In two weeks we will be hosting Summit, our annual digital experience conference that brings together the world's biggest brands, agencies, consulting firms and media companies.",['digital experience'],['Digital Customer Experience'],Fut,Fut,2
,ADBE_q1_2018.txt,"Leaders from Coca-Cola, the NFL, Mercedes Benz, Tourism Australia, Marriott and more will share how they're tackling digital transformation and capitalizing on new opportunities in the experience era.","['transformation', 'digital transformation']",['Practices'],Fut,Fut,2
,ADM_q4_2018.txt,"And finally, all of our efforts will be informed and improved by Readiness, which will drive efficiencies and improve the customer experience in our existing businesses through a combination of lean manufacturing, processes standardization and digital design and will also support the execution of our growth strategies in our key growth platforms.",['customer experience'],['Digital Customer Experience'],Fut,Fut,2
,IBM_q1_2018.txt,"In the quarter, we took actions to continue the transformation of our business.",['transformation'],['Practices'],Past,Past,0
,IBM_q1_2018.txt,"And then, a high level of workforce transformation activity drove another six points of expense growth.",['transformation'],['Practices'],Past,Past,0
,IBM_q1_2018.txt,"Now turning to our segments, Cognitive Solutions revenue was up 2%, as we continue to scale our new platforms and solutions and grow our SaaS offerings.",['Saas'],"['Digital Business Model', 'Digital Product']",Past,Past,0
,IBM_q1_2018.txt,Software revenue also grew 2% led by offerings in analytics and security.,['analytics'],['Analytics'],Past,Past,0
,ADP_q2_2018.txt,The results of operations of this business will be included in the Employer Services segment and are not expected to materially impact our updated revenue guidance.,['operations'],['Digital Operations'],Fut,Fut,2
,ADP_q3_2018.txt,"The event will be held on June 12th in New York City, and we have an exciting agenda planned that will showcase our new products, and include an update on our business and transformation initiatives.",['transformation'],['Practices'],Fut,Fut,2
,AAL_q1_2018.txt,I'll let now talk about – give you more details on those financials and will give you more details on the operations and revenue performance.,['operations'],['Digital Operations'],Fut,Fut,2
,AAL_q4_2018.txt,"and will cover this in lot more detail, but we are dedicated in improving our operations liability and that work has already taken hold, and we are excited about how we will perform going throughout 2019.",['operations'],['Digital Operations'],Fut,Fut,2
,AAP_q2_2018.txt,"will join Advance as Executive Vice President, Supply Chain in October.",['supply chain'],['Digital Operations'],Fut,Fut,2
,AAP_q2_2018.txt,And I will say that both Gallman Mississippi and San Antonio have been executed flawlessly by our supply chain team.,['supply chain'],['Digital Operations'],Fut,Past,0
,IBM_q2_2018.txt,You’ve talked about GBS and technology and cloud outsourcing growing constant currency in the second half of the year.,['cloud'],['Cloud computing'],Pres,Pres,1
,IBM_q2_2018.txt,"Number one, margin expansion is going to be delivered through us continuing to leverage the momentum in our enterprise cloud and our as-a-Service-based business.",['cloud'],['Cloud computing'],Pres,Fut,2
,IBM_q2_2018.txt,"So, scale efficiencies, we are seeing that improvement in the first quarter, we’re seeing the improvement in the second quarter and it’s all being built off of the momentum around our cloud and our as-a-Service-based business.",['cloud'],['Cloud computing'],Pres,Pres,1
,IBM_q2_2018.txt,"We’re seeing the latter play out in our expense efficiency structure here in the second quarter and in our services base of business we talked about the work we’re doing around our workforce optimization, the significant actions we took in the first quarter.",['efficiency'],['Digital Operations'],Pres,Pres,1
,IBM_q2_2018.txt,"And that should accelerate significantly, but we’re also transforming the way we actually deliver service, redesigning it, applying agile methodologies, infusing AI and automation, and driving a differentiated value to our clients to improve the quality in addition to the efficiency and margin.","['efficiency', 'Agile', 'AI']","['Practices', 'AI', 'Digital Operations']",Pres,Pres,1
,IBM_q2_2018.txt,"But, we’ve got work to do on modernizing those key three segment areas of talent, collaboration and commerce, and that as those secular shifts move much more aggressively to SaaS, that time to value gets realized over a longer period of time.",['collaboration'],['Practices'],Pres,Fut,2
,IBM_q1_2018.txt,"We’ve been building new platforms and solutions, while modernizing existing ones, embedding cloud and AI into more of what we offer.","['cloud', 'AI']","['AI', 'Cloud computing']",Pres,Pres,1
,IBM_q1_2018.txt,"We saw broad-based growth across both our on-prem analytics platforms and our SaaS offerings, as clients look to use their data for competitive advantage.","['analytics', 'Saas']","['Digital Business Model', 'Digital Product', 'Analytics']",Past,Past,0
,IBM_q1_2018.txt,"And so from a portfolio perspective, we had continued growth in offerings that allow our clients to better manage their data in hybrid environments like our Integrated Analytics Systems.",['analytics'],['Analytics'],Past,Past,0
,IBM_q1_2018.txt,"We also had strong growth in our data science offerings, where we introduced new capabilities that allow data developers to leverage open-source tools in a secure, collaborative environment.",['data science'],['Analytics'],Past,Past,0
,IBM_q1_2018.txt,We’re seeing a real synergy opportunity in combining Promontory’s industry expertise with our AI technologies.,['AI'],['AI'],Pres,Pres,1
,IBM_q1_2018.txt,"Watson remains the AI platform for business, with continued strong demand for our offerings, particularly around virtual assistants, where conversation service usage increased triple digits year-to-year.","['platform', 'AI']","['Digital Product', 'AI']",Pres,Pres,1
,IBM_q1_2018.txt,"And just last week, Forrester recognized IBM Watson Assistant as the only leader in its New Wave report on Conversational Computing Platforms.",['IBM Watson'],['AI'],Past,Past,0
,IBM_q1_2018.txt,"We are well positioned in this market with our extensive security portfolio, which is enhanced with AI to address the needs of our clients.",['AI'],['AI'],Pres,Pres,1
,IBM_q1_2018.txt,"And we had strong revenue growth in our SaaS offerings in security, as we continue to increase our AI capabilities across the portfolio.","['AI', 'Saas']","['Digital Business Model', 'Digital Product', 'AI']",Past,Past,0
,IBM_q1_2018.txt,We’ve grown to over 50 active blockchain networks since the release of our IBM Blockchain Platform in the third quarter last year.,"['platform', 'blockchain']","['Blockchain', 'Digital Product']",Pres,Pres,1
,IBM_q1_2018.txt,"And last month, we announced a beta version of our IBM Blockchain Platform Starter Plan, designed for startups, developers and companies of any size that want to quickly stand up a blockchain network.","['platform', 'blockchain']","['Blockchain', 'Digital Product']",Past,Past,0
,IBM_q1_2018.txt,"Our strategic imperatives revenue reflects the on-going shifts to areas of higher client value, with growth across multiple areas like cloud and analytics.",['cloud'],['Cloud computing'],Pres,Pres,1
,IBM_q1_2018.txt,"Revenue growth was led by strong double-digit growth in our Digital strategy and ix business, which implements end-to-end digital transformation strategies for our clients.","['transformation', 'digital transformation', 'digital strategy']","['Practices', 'Enablers']",Past,Past,0
,IBM_q1_2018.txt,"Turning to Technology Services and Cloud Platforms, we had good execution this quarter, with trajectory improvement in revenue and profit and strong double-digit growth in signings.",['cloud'],['Cloud computing'],Past,Pres,1
